timestamp,interface,raw_tc_output
1775919354.6142206,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 1945 bytes 15 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919354.7170875,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 1945 bytes 15 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919354.8202376,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2093 bytes 17 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919354.9230566,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 119821 bytes 97 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919355.028549,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 160485 bytes 125 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919355.131615,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 227101 bytes 169 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919355.234509,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 299773 bytes 217 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919355.3379292,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 369487 bytes 264 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919355.441665,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 434589 bytes 307 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919355.5467587,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 503916 bytes 354 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919355.6507266,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 567504 bytes 396 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919355.7537453,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 632606 bytes 439 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919355.857009,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 697708 bytes 482 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919355.9602668,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 762876 bytes 526 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919356.0623665,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 829492 bytes 570 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919356.1659017,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 894594 bytes 613 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919356.2685184,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 958182 bytes 655 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919356.372357,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 1024868 bytes 700 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919356.475288,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 1089970 bytes 743 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919356.5778108,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 1154689 bytes 788 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919356.6811461,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 1182073 bytes 808 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919356.7834532,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 1262315 bytes 861 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919356.8883436,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 1332029 bytes 908 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919356.991029,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 1398645 bytes 952 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919357.0955238,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 1463747 bytes 995 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919357.1979382,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 1525821 bytes 1036 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919357.300495,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 1593951 bytes 1081 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919357.405722,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 1660567 bytes 1125 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919357.5084026,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 1724155 bytes 1167 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919357.6108308,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 1789257 bytes 1210 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919357.7143285,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 1855873 bytes 1254 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919357.8175933,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 1920975 bytes 1297 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919357.9201005,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 1984563 bytes 1339 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919358.0230863,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2049665 bytes 1382 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919358.1255944,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2113253 bytes 1424 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919358.2284775,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115611 bytes 1427 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919358.3310173,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115611 bytes 1427 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919358.4343176,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115611 bytes 1427 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919358.5382254,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115611 bytes 1427 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919358.6416872,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115611 bytes 1427 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919358.7459762,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115611 bytes 1427 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919358.8490562,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115611 bytes 1427 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919358.952658,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115611 bytes 1427 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919359.0547874,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115611 bytes 1427 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919359.1595073,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115611 bytes 1427 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919359.262652,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115611 bytes 1427 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775919359.3669806,s1-eth3,"qdisc pfifo 8001: root refcnt 7 limit 60p |  Sent 2115611 bytes 1427 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
