timestamp,interface,raw_tc_output
1775920266.698465,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 1078071 bytes 743 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920266.8011053,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 1118949 bytes 770 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920266.9038968,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 1158313 bytes 796 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920267.0066779,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 1188203 bytes 817 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920267.109902,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 1213401 bytes 836 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920267.2121792,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 1254279 bytes 863 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920267.3149867,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 1295157 bytes 890 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920267.4171417,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 1337549 bytes 918 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920267.519288,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 1373885 bytes 942 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920267.6215365,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 1414763 bytes 969 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920267.7240002,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 1455641 bytes 996 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920267.826995,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 1496519 bytes 1023 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920267.9293613,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 1535883 bytes 1049 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920268.031379,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 1572219 bytes 1073 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920268.1336112,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 1613097 bytes 1100 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920268.235682,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 1650947 bytes 1125 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920268.3377168,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 1693339 bytes 1153 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920268.440864,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 1734324 bytes 1181 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920268.5451608,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 1769146 bytes 1204 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920268.6475327,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 1796398 bytes 1222 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920268.7501674,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 1838790 bytes 1250 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920268.8532526,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 1878154 bytes 1276 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920268.9557211,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 1917518 bytes 1302 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920269.059655,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 1955368 bytes 1327 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920269.163983,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 1999274 bytes 1356 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920269.2670012,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2037124 bytes 1381 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920269.3710167,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2079516 bytes 1409 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920269.473931,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2118880 bytes 1435 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920269.5773811,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154032 bytes 1459 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920269.681054,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920269.7833185,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920269.8860328,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920269.989486,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920270.092827,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920270.1962047,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920270.3009121,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920270.4038856,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920270.5075715,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920270.610354,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920270.713897,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920270.8172007,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920270.9209359,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920271.0232427,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920271.1259873,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920271.2280622,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920271.3301158,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920271.4329555,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920271.5355659,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920271.6379194,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920271.7399879,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920271.8443964,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920271.9482915,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920272.051938,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920272.1558704,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920272.2586448,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920272.360881,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920272.463625,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920272.566955,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920272.6701937,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920272.7726395,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154164 bytes 1461 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920272.876094,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154234 bytes 1462 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920272.9789937,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154234 bytes 1462 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920273.08118,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154234 bytes 1462 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920273.18389,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154234 bytes 1462 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920273.2870219,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154234 bytes 1462 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920273.3901181,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154304 bytes 1463 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920273.4943151,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154304 bytes 1463 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920273.5995502,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154304 bytes 1463 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920273.7020042,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154304 bytes 1463 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920273.8051877,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154304 bytes 1463 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920273.9085104,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154304 bytes 1463 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920274.0107064,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154304 bytes 1463 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920274.1130898,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154304 bytes 1463 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920274.2155364,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154304 bytes 1463 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1775920274.3183312,s1-eth3,"qdisc pfifo 8004: root refcnt 7 limit 60p |  Sent 2154304 bytes 1463 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
