timestamp,interface,raw_tc_output
1776014855.0572948,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 775 bytes 9 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.0698807,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 775 bytes 9 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.0833044,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 775 bytes 9 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.0951457,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 775 bytes 9 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.107542,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 935 bytes 11 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.1197927,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1146 bytes 12 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.1332421,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1146 bytes 12 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.1457016,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1146 bytes 12 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.1582093,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1146 bytes 12 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.1715076,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1146 bytes 12 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.1853118,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1146 bytes 12 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.1976426,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1146 bytes 12 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.210534,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1146 bytes 12 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.2237747,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1146 bytes 12 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.2362614,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1146 bytes 12 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.2511895,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1146 bytes 12 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.2646706,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1146 bytes 12 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.277476,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1146 bytes 12 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.2899575,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1146 bytes 12 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.3024504,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1146 bytes 12 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.3142188,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1146 bytes 12 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.3268435,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1146 bytes 12 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.3386087,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1146 bytes 12 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.3511498,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1146 bytes 12 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
1776014855.3627548,s1-eth3,"qdisc pfifo 8006: root refcnt 7 limit 60p |  Sent 1146 bytes 12 pkt (dropped 0, overlimits 0 requeues 0)  |  backlog 0b 0p requeues 0"
